# interfaceEnergyFluxes 
# Time          	energyFlux_Liquid	energyFlux_Gas  
0.0004661256185 	2.40825043e-03	-1.94555283e-18
0.0004662074407 	2.29180223e-03	-1.97691200e-18
0.0004662934268 	2.15664315e-03	-1.63143885e-18
0.000466383311  	2.14757180e-03	-1.57270607e-18
0.0004664734362 	2.08628673e-03	-1.92273805e-18
0.000466566051  	2.10506116e-03	-1.56854250e-18
0.0004666579025 	2.12249414e-03	-9.35831869e-19
0.0004667495017 	2.24088019e-03	-1.47922606e-18
0.000466837466  	2.33597107e-03	-1.54394959e-18
0.0004669216348 	2.29503169e-03	-1.91362930e-18
0.0004670068884 	2.24902768e-03	-1.45370043e-18
0.0004670939414 	2.27852966e-03	-1.87210375e-18
0.000467179858  	2.32528772e-03	-1.59099897e-18
0.0004672640122 	2.44585083e-03	-1.61894258e-18
0.000467345243  	2.33155764e-03	-1.82945526e-18
0.0004674302814 	2.35926593e-03	-1.95893064e-18
0.0004675140082 	2.34051426e-03	-2.07249199e-18
0.0004675983874 	2.35045753e-03	-2.70736249e-18
0.0004676829869 	2.23713727e-03	-2.89606562e-18
0.0004677712848 	2.27824195e-03	-2.25788582e-18
0.0004678579211 	2.29497147e-03	-2.04370587e-18
0.0004679445574 	2.28410472e-03	-2.10125963e-18
0.0004680316646 	2.23933987e-03	-2.19840310e-18
0.0004681199749 	2.21419979e-03	-2.19544077e-18
0.0004682092747 	2.31389174e-03	-2.01767867e-18
0.0004682951956 	2.37101646e-03	-2.19769155e-18
0.0004683792932 	2.36071592e-03	-1.78136917e-18
0.0004684633908 	2.24732689e-03	-1.93251872e-18
0.0004685512365 	2.20968641e-03	-1.19784637e-18
0.0004686408342 	2.10572309e-03	-1.67040013e-18
0.0004687336128 	2.12997621e-03	-1.82042602e-18
0.000468825844  	2.39074265e-03	-2.25099539e-18
0.0004689094208 	2.27544987e-03	-2.30170512e-18
0.0004689967539 	2.24009065e-03	-2.55338259e-18
0.0004690855884 	2.32383835e-03	-2.15202827e-18
0.0004691712239 	2.40816011e-03	-2.25816306e-18
0.000469254097  	2.53332809e-03	-2.41074914e-18
0.0004693329326 	2.43802224e-03	-2.62494894e-18
0.0004694147115 	2.27524854e-03	-2.59508245e-18
0.000469501849  	2.34101354e-03	-2.59916515e-18
0.000469587278  	2.35183188e-03	-2.80396056e-18
0.0004696719931 	2.22649311e-03	-2.71380542e-18
0.0004697611931 	2.28439566e-03	-2.51692642e-18
0.0004698480863 	2.31061080e-03	-2.68325333e-18
0.0004699342346 	2.32737171e-03	-2.84607303e-18
0.000470019892  	2.24709170e-03	-3.19524463e-18
0.0004701085906 	2.27832720e-03	-2.85654424e-18
0.0004701959924 	2.35545504e-03	-2.76088105e-18
0.0004702806628 	2.53908045e-03	-2.84765009e-18
0.000470359078  	2.50711185e-03	-2.49311354e-18
0.0004704385443 	2.52953995e-03	-1.78388391e-18
0.0004705171652 	2.55581572e-03	-2.29973118e-18
0.0004705951621 	2.64948418e-03	-2.18840915e-18
0.0004706701744 	2.76897819e-03	-2.14645125e-18
0.0004707420612 	2.95310084e-03	-2.26629293e-18
0.0004708096315 	3.13246691e-03	-2.44658193e-18
0.0004708735054 	3.36185750e-03	-2.77970688e-18
0.0004709329473 	3.52379437e-03	-2.52647249e-18
0.0004709898299 	3.22521575e-03	-2.60245173e-18
0.000471048555  	3.32356409e-03	-2.46099933e-18
0.0004711084959 	3.44406829e-03	-2.05987043e-18
0.0004711663947 	3.41249796e-03	-2.11370270e-18
0.0004712248807 	3.47900611e-03	-2.38184967e-18
0.0004712823161 	3.60011684e-03	-1.91109537e-18
0.0004713380785 	3.68415252e-03	-1.94996582e-18
0.0004713924655 	3.64852189e-03	-2.04100827e-18
0.0004714477992 	3.61383322e-03	-2.18725925e-18
0.0004715033482 	3.63603631e-03	-2.34376324e-18
0.0004715586816 	3.70782451e-03	-1.79455269e-18
0.0004716131668 	3.41219151e-03	-1.78180238e-18
0.0004716689366 	3.10400843e-03	-2.22902732e-18
0.0004717249269 	2.71797854e-03	-2.42218555e-18
0.0004717811398 	2.60409480e-03	-2.58611251e-18
0.0004718374648 	2.61938619e-03	-2.49284319e-18
0.000471901181  	2.45842516e-03	-3.39841270e-18
0.0004719726792 	2.29598413e-03	-3.37916527e-18
0.0004720525292 	2.31320973e-03	-3.43602560e-18
0.0004721359544 	2.33445677e-03	-3.47066892e-18
0.0004722193797 	2.28705631e-03	-3.43428390e-18
0.0004723045964 	2.34764504e-03	-3.44304415e-18
0.0004723887769 	2.29734200e-03	-3.60180936e-18
0.0004724742606 	2.31939934e-03	-3.50705362e-18
0.0004725594796 	2.42091277e-03	-2.85162682e-18
0.0004726423815 	2.37682180e-03	-3.17614916e-18
0.0004727265587 	2.59245371e-03	-3.50836962e-18
0.0004728049307 	2.40513894e-03	-3.09482751e-18
0.0004728886078 	2.31284208e-03	-2.88851817e-18
0.0004729749499 	2.29916164e-03	-3.11311783e-18
0.0004730618471 	2.27762799e-03	-3.46375352e-18
0.0004731495935 	2.27558110e-03	-3.45042914e-18
0.0004732376277 	2.27485557e-03	-2.83610621e-18
0.0004733259523 	2.31222673e-03	-2.75578884e-18
0.0004734134082 	2.30462464e-03	-3.03862188e-18
0.0004735011527 	2.27099118e-03	-3.14119418e-18
0.0004735897777 	2.22567573e-03	-2.57310795e-18
0.0004736802236 	2.32798772e-03	-3.13910390e-18
0.0004737670876 	2.23448484e-03	-2.90131642e-18
0.0004738575459 	2.34090390e-03	-2.76742399e-18
0.0004739441103 	2.46113467e-03	-2.77547990e-18
0.0004740263055 	2.55188131e-03	-2.48782141e-18
0.0004741057358 	2.58653715e-03	-2.65483271e-18
0.0004741844418 	2.72048396e-03	-2.49083556e-18
0.0004742590532 	2.73006208e-03	-2.90030527e-18
0.000474333449  	2.58932363e-03	-2.89417304e-18
0.0004744117007 	2.69099891e-03	-3.04681476e-18
0.0004744869604 	2.76907839e-03	-2.89695130e-18
0.000474560485  	2.95015729e-03	-3.20799400e-18
0.0004746294268 	2.86752501e-03	-3.01215163e-18
0.0004747002943 	2.74257710e-03	-2.94229316e-18
0.0004747742701 	2.80903051e-03	-3.11300610e-18
0.0004748463436 	2.90322654e-03	-3.00241987e-18
0.0004749160213 	3.02493489e-03	-3.01020550e-18
0.0004749829119 	2.82144361e-03	-2.62228908e-18
0.0004750552156 	2.72895392e-03	-2.71438923e-18
0.0004751296777 	2.61803592e-03	-3.22698795e-18
0.0004752073974 	2.67106215e-03	-2.73401757e-18
0.0004752841547 	2.63847181e-03	-3.07883961e-18
0.0004753618775 	2.66512557e-03	-2.85379479e-18
0.0004754386318 	2.77030642e-03	-2.60396489e-18
0.0004755130601 	2.64883565e-03	-3.04924475e-18
0.0004755905505 	2.69864961e-03	-1.99537149e-18
0.0004756663562 	2.71454000e-03	-1.91093811e-18
0.000475742162  	2.73178916e-03	-1.41897465e-18
0.0004758172636 	2.77211805e-03	-1.84338181e-18
0.0004758914438 	2.84818804e-03	-1.61349073e-18
0.0004759638419 	2.87657307e-03	-2.28383348e-18
0.0004760355916 	3.03504747e-03	-2.93975789e-18
0.0004761036723 	3.01488614e-03	-2.68332672e-18
0.0004761719475 	2.96636329e-03	-2.43961236e-18
0.0004762416202 	2.71957845e-03	-2.10155591e-18
0.0004763168049 	2.56155554e-03	-2.53463153e-18
0.0004763957489 	2.49197634e-03	-2.69297548e-18
0.0004764768632 	2.48618519e-03	-2.20537520e-18
0.0004765585407 	2.64436636e-03	-2.50130365e-18
0.0004766361615 	2.70918314e-03	-2.27264846e-18
0.0004767120181 	2.87598274e-03	-2.37177991e-18
0.0004767836734 	2.87320229e-03	-2.61782654e-18
0.0004768557738 	2.94483280e-03	-2.45872451e-18
0.000476926121  	2.90394434e-03	-2.57175625e-18
0.0004769973367 	2.90867671e-03	-3.06904445e-18
0.0004770683325 	2.78796366e-03	-3.26847753e-18
0.0004771425451 	2.73488732e-03	-3.39337958e-18
0.0004772177341 	2.58643900e-03	-3.35064614e-18
0.0004772968391 	2.61608941e-03	-4.27123025e-18
0.0004773751259 	2.56937067e-03	-3.77823754e-18
0.000477454791  	2.56099304e-03	-3.78601684e-18
0.0004775347385 	2.50865799e-03	-3.37981480e-18
0.0004776161344 	2.69910193e-03	-3.26832085e-18
0.0004776927915 	2.72753125e-03	-3.70599556e-18
0.0004777684091 	2.74895083e-03	-3.55889655e-18
0.000477843263  	2.54329025e-03	-3.36805244e-18
0.0004779238329 	2.50952165e-03	-3.41317370e-18
0.0004780062067 	2.65061677e-03	-3.25574944e-18
0.0004780839232 	2.55429716e-03	-3.18371403e-18
0.0004781647944 	2.53841232e-03	-3.28723789e-18
0.0004782459661 	2.59733535e-03	-3.10708259e-18
0.0004783253604 	2.60056455e-03	-3.23678075e-18
0.0004784053407 	2.69933866e-03	-2.97321916e-18
0.0004784824644 	2.68045289e-03	-2.82299526e-18
0.0004785595882 	2.92606753e-03	-3.24192790e-18
0.0004786298846 	2.75493556e-03	-3.21740251e-18
0.0004787046053 	2.56942579e-03	-3.64750172e-18
0.0004787849653 	2.59522225e-03	-3.47306134e-18
0.0004788644224 	2.62954087e-03	-3.07070708e-18
0.0004789429933 	2.53112380e-03	-3.33570185e-18
0.0004790249272 	2.60698976e-03	-3.03909340e-18
0.0004791046803 	2.66427340e-03	-3.17545487e-18
0.0004791832341 	2.77454406e-03	-3.31443764e-18
0.0004792581146 	2.69109409e-03	-3.15878397e-18
0.0004793355097 	2.59009118e-03	-3.29506078e-18
0.0004794159163 	2.54477567e-03	-2.84171586e-18
0.0004794975991 	2.47314985e-03	-3.81631711e-18
0.0004795812824 	2.54548708e-03	-3.61737732e-18
0.0004796632853 	2.59974804e-03	-3.23645140e-18
0.0004797433511 	2.72545054e-03	-3.62267912e-18
0.0004798200808 	2.53938485e-03	-3.62070132e-18
0.000479902113  	2.60075481e-03	-3.37608743e-18
0.0004799825046 	2.56340284e-03	-3.40491125e-18
0.0004800638765 	2.46073589e-03	-3.61148786e-18
0.0004801483516 	2.50587853e-03	-3.63309309e-18
0.0004802317619 	2.47864401e-03	-3.73726843e-18
0.0004803155256 	2.53185270e-03	-3.42426693e-18
0.0004803978874 	2.72356353e-03	-2.96561117e-18
0.0004804750611 	2.60545671e-03	-3.04923025e-18
0.0004805557427 	2.62200197e-03	-3.12000661e-18
0.0004806357602 	2.83386364e-03	-3.61956864e-18
0.0004807096695 	2.77515375e-03	-2.91730922e-18
0.0004807853178 	2.64584273e-03	-2.51724355e-18
0.0004808643906 	2.72240400e-03	-2.88491656e-18
0.0004809412404 	2.74656786e-03	-3.05084283e-18
0.0004810177816 	2.54888296e-03	-3.09430242e-18
0.0004810992504 	2.50087580e-03	-3.36793406e-18
0.0004811825136 	2.53374147e-03	-3.19456604e-18
0.0004812650464 	2.46608411e-03	-3.42737900e-18
0.0004813494381 	2.40840331e-03	-2.73086530e-18
0.0004814357833 	2.64184848e-03	-2.56540425e-18
0.0004815158015 	2.59396581e-03	-2.87659475e-18
0.0004815965185 	2.60502047e-03	-3.04552376e-18
0.0004816768831 	2.74985198e-03	-2.87157065e-18
0.0004817532294 	2.71576870e-03	-2.56972869e-18
0.00048183022   	2.56475642e-03	-2.19036124e-18
0.0004819116988 	2.58769045e-03	-2.28311530e-18
0.0004819928123 	2.59535995e-03	-2.10613218e-18
0.000482073562  	2.49158229e-03	-1.90904191e-18
0.0004821573304 	2.38748067e-03	-2.44151284e-18
0.0004822443678 	2.24175670e-03	-2.44473850e-18
0.0004823358917 	2.39864056e-03	-2.78928561e-18
0.0004824233378 	2.43151881e-03	-2.47042355e-18
0.0004825094979 	2.48497406e-03	-2.76170302e-18
0.0004825935868 	2.42672811e-03	-2.85496137e-18
0.0004826801859 	2.47901613e-03	-2.60375544e-18
0.0004827642627 	2.49786752e-03	-2.72851155e-18
0.0004828483394 	2.61804844e-03	-2.77477753e-18
0.0004829281146 	2.81875562e-03	-2.02467402e-18
0.0004830020189 	2.73083858e-03	-2.36726527e-18
0.0004830785863 	2.68543901e-03	-2.49790911e-18
0.0004831569262 	2.58708773e-03	-2.48097530e-18
0.0004832390876 	2.68748973e-03	-2.43855357e-18
0.0004833181485 	2.69584035e-03	-3.12783283e-18
0.0004833968364 	2.82134302e-03	-3.52751144e-18
0.0004834719639 	2.99810217e-03	-3.86545643e-18
0.0004835428997 	2.98096945e-03	-3.41042494e-18
0.0004836138354 	2.76866254e-03	-2.65248699e-18
0.0004836904063 	2.64837258e-03	-3.26900528e-18
0.0004837699653 	2.46900622e-03	-2.70359193e-18
0.0004838549393 	2.25661658e-03	-2.78528054e-18
0.0004839461543 	2.27769668e-03	-2.57049449e-18
0.0004840373694 	2.21462403e-03	-2.87065332e-18
0.0004841312672 	2.12590720e-03	-2.81580329e-18
0.0004842280278 	2.19505172e-03	-3.08256626e-18
0.0004843224707 	2.26434354e-03	-2.70574752e-18
0.0004844152371 	2.34538662e-03	-2.29146717e-18
0.0004845058462 	2.53567705e-03	-2.79373644e-18
0.0004845895984 	2.38599312e-03	-2.67461195e-18
0.0004846786759 	2.38011185e-03	-2.84972682e-18
0.0004847677533 	2.43453328e-03	-2.59833107e-18
0.0004848547948 	2.46027579e-03	-2.42459235e-18
0.0004849408471 	2.43603980e-03	-2.34789294e-18
0.0004850284003 	2.15817334e-03	-2.41579863e-18
0.0004851249912 	2.04223194e-03	-2.19800598e-18
0.0004852254981 	2.07058646e-03	-2.51493188e-18
0.0004853253258 	2.11991032e-03	-2.54845154e-18
0.0004854238135 	2.18014669e-03	-1.91510372e-18
0.0004855203446 	2.14245615e-03	-1.84881310e-18
0.0004856188456 	2.11357197e-03	-1.69592847e-18
0.0004857187147 	2.18988940e-03	-1.21605565e-18
0.0004858152099 	2.26515455e-03	-1.39482232e-18
0.0004859091489 	2.34444667e-03	-1.23422387e-18
0.0004860000576 	2.32332587e-03	-1.78585494e-18
0.0004860915605 	2.27675111e-03	-1.46014452e-18
0.0004861842835 	2.34176099e-03	-1.51088552e-18
0.0004862745823 	2.49028519e-03	-1.61355118e-18
0.0004863598333 	2.46972005e-03	-1.85959460e-18
0.0004864461635 	2.52374198e-03	-1.76542952e-18
0.0004865303488 	2.70183129e-03	-1.01871349e-18
0.0004866091187 	2.69288671e-03	-1.35931466e-18
0.0004866878886 	2.59476082e-03	-1.84046352e-18
0.0004867700621 	2.67691553e-03	-1.65655910e-18
0.0004868497605 	2.71907799e-03	-1.85998770e-18
0.0004869280358 	2.79427185e-03	-2.22349289e-18
0.0004870040355 	2.80786060e-03	-1.86895756e-18
0.0004870795935 	2.83729931e-03	-1.77944038e-18
0.0004871547121 	2.78112687e-03	-1.48888318e-18
0.00048723163   	2.52531651e-03	-1.71437105e-18
0.0004873167525 	2.43721574e-03	-2.09827853e-18
0.0004874042232 	2.43799264e-03	-1.61235036e-18
0.0004874916938 	2.38459972e-03	-1.70946206e-18
0.0004875810389 	2.28852625e-03	-1.87979071e-18
0.0004876737177 	2.41317597e-03	-2.02578453e-18
0.000487762396  	2.40505783e-03	-1.78907689e-18
0.0004878517215 	2.48210902e-03	-2.06125489e-18
0.000487938495  	2.50483225e-03	-2.42927682e-18
0.0004880240376 	2.58921528e-03	-2.05899096e-18
0.0004881066304 	2.79533642e-03	-1.95000473e-18
0.0004881838601 	3.01019838e-03	-2.40947415e-18
0.000488255473  	2.92407908e-03	-2.14907415e-18
0.000488329338  	2.60919831e-03	-2.42451603e-18
0.000488410951  	2.50698029e-03	-2.61984906e-18
0.0004884961646 	2.63028195e-03	-2.36692496e-18
0.0004885777521 	2.62052421e-03	-2.42164211e-18
0.0004886593396 	2.72823869e-03	-2.52227599e-18
0.0004887386449 	2.82386848e-03	-2.22914601e-18
0.0004888157775 	2.87189683e-03	-2.30844915e-18
0.0004888913465 	2.72800276e-03	-2.47602137e-18
0.0004889701313 	2.85231102e-03	-2.15177555e-18
0.0004890461994 	2.82672349e-03	-2.27037650e-18
0.0004891227994 	2.68111242e-03	-2.56238150e-18
0.0004892027788 	2.56847122e-03	-1.82198225e-18
0.0004892858343 	2.36401374e-03	-1.74707063e-18
0.0004893751191 	2.22638125e-03	-2.07789008e-18
0.0004894699841 	2.18882125e-03	-1.69447849e-18
0.0004895657115 	2.22943201e-03	-1.62853429e-18
0.0004896605686 	2.26451614e-03	-2.04365675e-18
0.0004897554258 	2.20294971e-03	-2.60939016e-18
0.0004898520727 	2.22202166e-03	-2.25501930e-18
0.0004899487197 	2.26303568e-03	-1.90139627e-18
0.0004900435431 	2.25066549e-03	-1.91173412e-18
0.0004901392782 	2.38155790e-03	-1.49244913e-18
0.0004902297436 	2.54349494e-03	-1.65727567e-18
0.0004903147023 	2.62029326e-03	-1.13332729e-18
0.0004903974826 	2.63873107e-03	-1.77226108e-18
0.0004904795554 	2.72397406e-03	-1.92901972e-18
0.0004905588925 	2.70538971e-03	-1.87880776e-18
0.0004906389019 	2.53148588e-03	-1.26023051e-18
0.0004907240028 	2.39896808e-03	-1.74157832e-18
0.000490814061  	2.39626649e-03	-1.83621325e-18
0.0004909041192 	2.32279966e-03	-1.94850305e-18
0.0004909969343 	2.32019319e-03	-2.36496714e-18
0.0004910907163 	2.32258728e-03	-2.33956138e-18
0.0004911835213 	2.38139796e-03	-2.23039753e-18
0.0004912744128 	2.31490963e-03	-2.75573992e-18
0.0004913682363 	2.20093337e-03	-2.72533488e-18
0.0004914663246 	2.39223267e-03	-3.04946295e-18
0.0004915571083 	2.39107795e-03	-3.00273398e-18
0.0004916478921 	2.57618345e-03	-2.91605274e-18
0.0004917322569 	2.66449666e-03	-2.82371789e-18
0.0004918133132 	2.67247434e-03	-2.72482038e-18
0.0004918943695 	2.46816032e-03	-2.72190825e-18
0.0004919824741 	2.42660252e-03	-2.14962798e-18
0.0004920715578 	2.31296519e-03	-2.22548474e-18
0.0004921648336 	2.30663919e-03	-2.54563335e-18
0.0004922592332 	2.29774951e-03	-2.74543801e-18
0.0004923536327 	2.50384868e-03	-2.38629735e-18
0.000492441522  	2.50708942e-03	-2.25335839e-18
0.0004925294113 	2.35850246e-03	-2.31867851e-18
0.0004926216408 	2.34505499e-03	-2.23802239e-18
0.0004927150377 	2.34278530e-03	-2.42097819e-18
0.0004928084347 	2.39514965e-03	-2.25434764e-18
0.0004928994672 	2.34041456e-03	-1.93403886e-18
0.0004929928952 	2.38846158e-03	-1.65972117e-18
0.000493085094  	2.38263896e-03	-1.51403534e-18
0.0004931772927 	2.43535276e-03	-1.66210162e-18
0.0004932670652 	2.50069486e-03	-2.12844445e-18
0.0004933545059 	2.58378182e-03	-1.72875072e-18
0.0004934397045 	2.68255133e-03	-1.80881258e-18
0.0004935217082 	2.48200891e-03	-2.15590764e-18
0.000493610452  	2.33669532e-03	-1.65042715e-18
0.0004937030541 	2.31177243e-03	-2.47285452e-18
0.0004937970384 	2.33721488e-03	-1.83650674e-18
0.0004938910226 	2.22867006e-03	-1.64106201e-18
0.0004939879905 	2.36523941e-03	-1.70883680e-18
0.000494080483  	2.39722800e-03	-1.45318207e-18
0.0004941715525 	2.36171830e-03	-9.92168597e-19
0.0004942640675 	2.49714540e-03	-1.63271624e-18
0.0004943523126 	2.46883827e-03	-1.44482750e-18
0.0004944419585 	2.56855475e-03	-1.12185556e-18
0.0004945274668 	2.46375809e-03	-1.30143845e-18
0.0004946157335 	2.50726656e-03	-1.39933610e-18
0.0004947040001 	2.60636920e-03	-1.15152207e-18
0.0004947880636 	2.71772879e-03	-1.51938659e-18
0.0004948682473 	2.54190177e-03	-1.66660888e-18
0.0004949552261 	2.53415919e-03	-1.54802540e-18
0.000495042205  	2.75237128e-03	-1.71072753e-18
0.0004951221694 	2.68662696e-03	-1.91692786e-18
0.0004952034666 	2.66879153e-03	-2.07503543e-18
0.0004952861654 	2.73969457e-03	-2.12309716e-18
0.0004953660609 	2.75116076e-03	-2.34691559e-18
0.0004954459564 	2.83234682e-03	-2.79601855e-18
0.0004955231436 	2.80095619e-03	-2.89348871e-18
0.000495601685  	2.84044812e-03	-2.30181922e-18
0.0004956788484 	2.85479563e-03	-2.23027825e-18
0.0004957560118 	2.89065438e-03	-1.98886868e-18
0.0004958331752 	2.95062579e-03	-2.09643666e-18
0.0004959075828 	2.94999640e-03	-1.92448773e-18
0.0004959819904 	3.11365338e-03	-2.22155586e-18
0.0004960524818 	3.06799918e-03	-2.40291318e-18
0.0004961242549 	3.11224227e-03	-2.47732244e-18
0.0004961947229 	3.23134787e-03	-1.98693226e-18
0.0004962626743 	3.42937210e-03	-1.66981486e-18
0.000496327111  	3.33729266e-03	-1.72304220e-18
0.0004963938908 	3.36888050e-03	-1.82330303e-18
0.0004964594564 	3.44600320e-03	-1.68970759e-18
0.0004965238299 	3.55713776e-03	-1.61947536e-18
0.0004965859044 	3.74537302e-03	-1.61543705e-18
0.0004966458008 	3.72275235e-03	-1.27961233e-18
0.0004967056972 	3.72532765e-03	-1.29215866e-18
0.0004967655936 	3.76654731e-03	-1.26210422e-18
0.000496824401  	3.76038906e-03	-1.05740617e-18
0.0004968832084 	3.80749023e-03	-1.75833172e-18
0.0004969420158 	3.96738261e-03	-1.77940649e-18
0.0004969976155 	4.13138265e-03	-1.88699882e-18
0.0004970512295 	4.28012567e-03	-1.63405708e-18
0.0004971029623 	4.14226291e-03	-1.62077891e-18
0.0004971566112 	4.09181627e-03	-1.59923728e-18
0.0004972112917 	3.83714821e-03	-1.73667711e-18
0.0004972670659 	3.76163822e-03	-2.03584473e-18
0.0004973264775 	3.79349596e-03	-2.37875217e-18
0.0004973845976 	3.84385747e-03	-1.80421792e-18
0.0004974427176 	3.89419647e-03	-1.98571024e-18
0.0004974995461 	3.75993583e-03	-1.68664969e-18
0.0004975590807 	3.70376347e-03	-1.10947043e-18
0.0004976186153 	3.66270795e-03	-1.06815837e-18
0.0004976796765 	3.79777603e-03	-6.33382837e-19
0.000497739172  	3.78514072e-03	-6.46140148e-19
0.0004977986674 	3.78553336e-03	2.76088355e-19
0.0004978581629 	3.67703803e-03	-1.79565527e-19
0.0004979193583 	3.80328131e-03	4.44982699e-20
0.0004979788052 	3.89106213e-03	-6.63627673e-19
0.0004980365536 	3.78935262e-03	5.14651328e-21
0.000498096052  	3.74844739e-03	-2.14725008e-19
0.0004981555503 	3.74080697e-03	1.03318170e-19
0.0004982150487 	3.77771344e-03	-3.32861081e-19
0.0004982745471 	3.70967731e-03	-5.96895343e-19
0.0004983361704 	3.60363802e-03	-7.80746000e-19
0.0004983977937 	3.54242696e-03	-9.59373366e-19
0.000498461882  	3.64447474e-03	-9.22451693e-19
0.0004985234067 	3.69056767e-03	-5.27973476e-19
0.0004985849314 	3.52173910e-03	-5.47280118e-19
0.0004986492527 	3.62847716e-03	-3.87123013e-19
0.0004987106503 	3.63648800e-03	-6.15965837e-19
0.0004987720479 	3.61322276e-03	-4.10657016e-19
0.0004988334455 	3.49524624e-03	-6.25433481e-19
0.0004988982541 	3.31136919e-03	-9.01714405e-19
0.0004989671132 	3.14960364e-03	-7.81066894e-19
0.0004990359723 	3.33113339e-03	-1.01420961e-18
0.0004991048315 	3.36613770e-03	-1.18151795e-18
0.0004991736906 	3.36050379e-03	-8.40526036e-19
0.0004992425497 	3.40032605e-03	-1.30325757e-18
0.0004993114088 	3.49913860e-03	-1.05171656e-18
0.000499374008  	3.62242887e-03	-1.05425452e-18
0.0004994366072 	3.75862924e-03	-1.17203477e-18
0.0004994992064 	3.69560824e-03	-1.34170575e-18
0.0004995618056 	3.55155263e-03	-1.28663119e-18
0.0004996244048 	3.47610084e-03	-1.08350047e-18
0.000499687004  	3.52077848e-03	-1.57672024e-18
0.0004997496032 	3.61650702e-03	-1.44855631e-18
0.0004998122024 	3.56930113e-03	-2.14799993e-18
0.0004998748016 	3.59437869e-03	-1.88263491e-18
0.0004999374008 	3.38770508e-03	-1.03337591e-18
0.0005          	3.52741621e-03	-1.42791513e-18
0.0005000644745 	3.50416455e-03	-1.50197188e-18
0.0005001291577 	3.60608160e-03	-1.68414389e-18
0.0005001921677 	3.53941877e-03	-1.64637480e-18
0.0005002563528 	3.60722117e-03	-1.70339404e-18
0.0005003196018 	3.71648192e-03	-1.34893135e-18
0.0005003809059 	3.78383970e-03	-1.41918544e-18
0.0005004416122 	3.90986550e-03	-1.82234080e-18
0.00050049997   	3.87653942e-03	-1.70592360e-18
0.0005005588457 	3.95061196e-03	-2.54576340e-18
0.0005006166604 	3.89843564e-03	-2.72442743e-18
0.0005006756416 	3.99132963e-03	-2.03154427e-18
0.0005007329221 	4.13721046e-03	-2.30137173e-18
0.0005007881625 	4.23610567e-03	-1.81872793e-18
0.000500841965  	4.14492085e-03	-2.16938163e-18
0.0005008975157 	4.02596534e-03	-2.05695090e-18
0.0005009542105 	4.17036274e-03	-1.89288636e-18
0.000501008932  	4.08857476e-03	-2.30409268e-18
0.0005010649858 	4.03969595e-03	-2.03016890e-18
0.0005011215201 	3.84070897e-03	-2.17410301e-18
0.0005011805873 	3.92190762e-03	-1.46333797e-18
0.000501238648  	3.83960831e-03	-1.41965942e-18
0.0005012979286 	3.75702492e-03	-2.10418510e-18
0.0005013582599 	3.72746919e-03	-1.69658802e-18
0.0005014191123 	3.76468538e-03	-1.86003593e-18
0.0005014795172 	3.75969087e-03	-1.91607015e-18
0.0005015399222 	3.64929339e-03	-1.29482284e-18
0.0005016018858 	3.72641073e-03	-1.99264846e-18
0.000501662738  	3.80129559e-03	-1.77603444e-18
0.0005017229568 	3.83065311e-03	-1.70623002e-18
0.0005017825186 	3.72781584e-03	-1.95028515e-18
0.0005018440199 	3.63118123e-03	-2.31423264e-18
0.0005019065795 	3.73688238e-03	-2.21227537e-18
0.0005019676969 	3.81607212e-03	-2.36425138e-18
0.0005020278025 	3.97561003e-03	-1.91189668e-18
0.0005020853655 	3.92572476e-03	-2.14245467e-18
0.0005021433718 	3.92418973e-03	-2.49066563e-18
0.0005022016198 	4.00368297e-03	-2.19924197e-18
0.0005022585124 	3.90700445e-03	-1.87473411e-18
0.0005023172512 	3.86564259e-03	-1.44850418e-18
0.000502376669  	3.89442535e-03	-1.76799807e-18
0.0005024357273 	3.88839393e-03	-1.57051120e-18
0.0005024946785 	3.74228830e-03	-1.77986305e-18
0.0005025560412 	3.85190708e-03	-1.71276746e-18
0.0005026154945 	3.86227851e-03	-1.57176049e-18
0.0005026749115 	3.75471966e-03	-1.40802382e-18
0.0005027358921 	3.64211165e-03	-1.64459033e-18
0.0005027987242 	3.68878634e-03	-1.53965733e-18
0.0005028607149 	3.52338865e-03	-1.86915485e-18
0.0005029255176 	3.38007023e-03	-1.90975212e-18
0.0005029923733 	3.26416620e-03	-1.86839279e-18
0.0005030612707 	3.26686676e-03	-1.85506341e-18
0.0005031305622 	3.19167645e-03	-2.00133770e-18
0.0005032013215 	3.10812658e-03	-2.46548713e-18
0.0005032735593 	3.02482194e-03	-1.71004743e-18
0.0005033473963 	2.97779182e-03	-1.50810027e-18
0.0005034222048 	3.09376308e-03	-2.26051018e-18
0.0005034952591 	2.88904385e-03	-2.30860391e-18
0.0005035722166 	2.85057584e-03	-2.36426194e-18
0.0005036500437 	2.84057668e-03	-2.49412036e-18
0.0005037283134 	2.93750103e-03	-2.04139966e-18
0.0005038049018 	3.12105680e-03	-1.77111938e-18
0.0005038785018 	3.00413950e-03	-1.61691099e-18
0.0005039541284 	3.04429494e-03	-2.09215451e-18
0.0005040293405 	3.02953517e-03	-2.29008063e-18
0.0005041047892 	3.04475818e-03	-1.83984209e-18
0.0005041801785 	3.14050461e-03	-2.15521360e-18
0.0005042537728 	3.27907558e-03	-2.54645330e-18
0.0005043241227 	3.32810078e-03	-2.15909914e-18
0.0005043936041 	3.22838724e-03	-2.34181156e-18
0.0005044654886 	3.29311869e-03	-2.73420143e-18
